country,variableId,variableName,lineOfBusiness,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015
vn,gwp,Direct Premiums,other,,,,,,,,,5961417.652,6900362.443,8024111.5,8992944.895,9819394.759,,,
za,gwp,Direct Premiums,motor,,,,,,2638601528,2872917803,3252903225,3074153200,3344302966,4117806789,4558547520,4538914339,4073594475,3871534746,
za,gwp,Direct Premiums,transport,,,,,,94739780.28,101330090.2,125111110.5,119650784,128156172,148320959.4,162075403.3,149268910.3,150614759.7,147271155.3,
za,gwp,Direct Premiums,freight,,,,,,88877276.82,95059777.98,117369227.2,112246786.1,120225860.1,139142849.3,152046167.3,140032140.9,141294709,138158007.1,
za,gwp,Direct Premiums,property,,,,,,2570092563,2749168126,3037057088,2929290292,3105249855,3729558460,4190459700,4003377124,3658949573,3522327279,
za,gwp,Direct Premiums,pecuniary_loss,,,,,,204377659.1,190872081.4,182343189.8,208452181.8,191534628.3,245675091.9,299378607.9,260448782.2,308303924.4,232157421.8,
za,gwp,Direct Premiums,liability,,,,,,289945585.5,262131163.3,357775913.5,355589278.6,355403149,444950309.6,498456334.2,490339849.4,409227435.2,453603336.5,
za,gwp,Direct Premiums,a_s,,,,,,256354716,343816936.1,400189896.6,459241918.3,461968629,595082498.3,660939406.7,629191919.7,643777202.3,581311325.5,
za,gwp,Direct Premiums,other,,,,,,1033873422,976182768.3,771739772.1,430145202.1,445662932,487316719.8,416259588.8,394075166.2,399610438.4,305294962.2,
br,gwp,Direct Premiums,pecuniary_loss,,,,,,,,,974623686.4,1104571074,1385435711,1910926448,1892830360,2153236728,2365424007,1993378750
br,gwp,Direct Premiums,motor,,,,,,,,,10033883470,10053176429,13038942272,14869609443,14649429696,15753719642,17112823050,12437104377
br,gwp,Direct Premiums,property,,,,,,,,,3522328426,3700658138,4916345373,6098022463,5674531772,6099593027,6316880011,4508387160
br,gwp,Direct Premiums,life,,,,,,,,,15612770949,19360149705,26262712372,32161112308,36365333047,32187778893,5572609862,4108879430
br,gwp,Direct Premiums,a_s,,,,,,,,,1110667503,1271445433,1678459510,2581839463,2433491621,2479537496,2369785312,1708496734
br,gwp,Direct Premiums,liability,,,,,,,,,298147795.5,316807873.1,425864873.9,552462323.8,549834004.5,572675776,578460125.5,443654779.7
br,gwp,Direct Premiums,freight,,,,,,,,,946674290.4,844023592.7,1118796857,1329900677,1193099480,1166528887,1087949932,741194780.5
br,gwp,Direct Premiums,other,,,,,,,,,1177706360,1421356538,2021023141,2683783181,2986286841,3295730881,3410466867,2474510228
br,gwp,Direct Premiums,transport,,,,,,,,,339426398.3,387944227.5,419684141,589723563,569577368.9,670569193,614827000.5,419064005
